Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Status,Effective Month,Effective Year,Current Month,Current Year,Associated with Combined Heat and Power System,Sector Name,Sector,Previously Canceled,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Turbines or Hydrokinetic Buoys,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Solid Fuel Gasification System?,Carbon Capture Technology?,Multiple Fuels?,Switch Between Oil and Natural Gas?,Cofire Fuels?
62936,TREX US Red Holly LLC,63202,TREX US Red Holly,TX,Lynn,701,Solar Photovoltaic,PV,,S,X,X,,,250,1,250,250,L,7,2021,7,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62936,TREX US Red Holly LLC,63202,TREX US Red Holly,TX,Lynn,701-S,Batteries,BA,,S,X,X,,,50, ,50,50,L,7,2021,5,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
49893,Invenergy Services LLC,63211,Samson Solar Energy,TX,Franklin,GEN1,Solar Photovoltaic,PV,,S,X,X,,,250, ,250,250,V,12,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
62977,USS Water Fowl Solar LLC,63219,USS Water Fowl Solar LLC CSG,MN,McLeod,WTRFL,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,T,10,2020,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
55983,Luminant Generation Company LLC,63223,Brightside,TX,Bee,UNIT1,Solar Photovoltaic,PV,,S,X,X,,,50.7,0.9,50.7,50.7,V,8,2020,1,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63004,Abundant Solar Power Inc.,63226,Deiter-STEU,NY,Steuben,2078,Solar Photovoltaic,PV,,S,X,X,,,2.2, ,2.2,2.2,P,4,2021,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63004,Abundant Solar Power Inc.,63227,Gibson-STEU,NY,Steuben,8675,Solar Photovoltaic,PV,,S,X,X,,,11.5, ,11.5,11.5,P,4,2021,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63004,Abundant Solar Power Inc.,63228,Wheaton-STEU,NY,Steuben,11410,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,P,4,2021,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
55983,Luminant Generation Company LLC,63233,Emerald Grove,TX,Pecos,UNIT1,Solar Photovoltaic,PV,,S,X,X,,,108,0.9,108,108,V,4,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
55983,Luminant Generation Company LLC,63234,Hallmark,TX,Hunt,UNIT1,Solar Photovoltaic,PV,,S,X,X,,,42,0.9,42,42,L,4,2021,5,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
15296,New York Power Authority,63238,Willis Battery Storage,NY,Franklin,WB1,Batteries,BA,,S,X,X,,,20,0.95,20,20,U,8,2020,9,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,N,Y,N,,
62759,National Grid Renewables,63250,Elk Creek Solar,MN,Rock,ELKCR,Solar Photovoltaic,PV,,S,X,X,,,80, ,80,80,T,12,2021,1,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
56155,Lansing Board of Water and Light,63259,Delta Energy Park,MI,Eaton,DEPC2,Natural Gas Fired Combined Cycle,CT,,S,X,Y,CONS.LANS,CONS.LANS,58,0.85,48.3,58,TS,6,2021,3,2022,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
56155,Lansing Board of Water and Light,63259,Delta Energy Park,MI,Eaton,DEPC3,Natural Gas Fired Combined Cycle,CT,,S,X,Y,CONS.LANS,CONS.LANS,58,0.85,48.3,58,TS,6,2021,3,2022,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
56155,Lansing Board of Water and Light,63259,Delta Energy Park,MI,Eaton,DEPS1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,CONS.LANS,CONS.LANS,58,0.85,46.3,57.1,TS,6,2021,3,2022,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
56155,Lansing Board of Water and Light,63259,Delta Energy Park,MI,Eaton,DEPST,Natural Gas Fired Combined Cycle,CA,,S,N,X,CONS.LANS,CONS.LANS,89.2,0.85,81,84.1,TS,6,2021,3,2022,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
7140,Georgia Power Co,63282,Georgia College & State University Solar,GA,Baldwin,1,Solar Photovoltaic,PV,,S,X,X,,,3.5, ,3.5,3.5,U,12,2019,12,2024,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
62983,"SE Athos I, LLC",63300,Athos Solar Project,CA,Riverside,IPAT1,Solar Photovoltaic,PV,,S,X,X,,,250, ,250,250,U,12,2021,5,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
17609,Southern California Edison Co,63325,Yorktown Battery Energy Storage Facility,CA,Los Angeles,YORK1,Batteries,BA,,S,X,X,,,3,0.9,3,3,T,12,2020,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
17609,Southern California Edison Co,63326,Cadillac Battery Energy Storage Facility,CA,Los Angeles,CAD1,Batteries,BA,,S,X,X,,,3.5,0.9,3.5,3.5,T,12,2020,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
63107,"Lansing Renewables, LLC",63337,"Lansing Renewables, LLC",NY,Tompkins,14320,Batteries,BA,,S,X,X,,,3, ,3,3,TS,7,2021,4,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
63081,Exus North America Management Partners LLC,63342,Bearkat II Wind Energy LLC,TX,Glasscock,BKII,Onshore Wind Turbine,WT,,S,X,X,,,162.1,0.95,162.1,162.1,TS,3,2020,2,2022,N,IPP Non-CHP,2,N,WND,,,,,,47,,,,,,,,,,,,
63118,224WB 8me LLC,63343,Galloway 2 Solar Farm,TX,Concho,GS2SF,Solar Photovoltaic,PV,,S,X,X,,,110, ,110,110,P,6,2021,11,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63117,Gemini Solar,63352,Gemini Solar,NV,Clark,ARBE1,Solar Photovoltaic,PV,,W,X,X,,,690, ,690,690,U,11,2023,11,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63117,Gemini Solar,63352,Gemini Solar,NV,Clark,ARPV1,Batteries,BA,,W,X,X,,,380, ,280,280,U,11,2023,11,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
63140,"Three Rivers Solar Power, LLC",63386,"Three Rivers Solar Power, LLC",ME,Hancock,3RIVS,Solar Photovoltaic,PV,,S,X,X,,,100, ,100,100,U,12,2020,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
15399,Avangrid Renewables LLC,63441,Montague Solar,OR,Gilliam,S1,Solar Photovoltaic,PV,,S,X,X,,,162, ,162,162,U,11,2021,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
49893,Invenergy Services LLC,63479,"Traverse Wind Project, LLC",OK,Custer,GEN1,Onshore Wind Turbine,WT,,S,X,X,,,999, ,999,999,V,12,2020,4,2022,N,IPP Non-CHP,2,N,WND,,,,,,356,,,,,,,,,,,,
63225,Wister Solar,63487,Wister Solar,CA,Imperial,WSOL,Solar Photovoltaic,PV,,S,X,X,,,20, ,20,20,L,12,2019,7,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63217,Obsidian Solar Center LLC,63488,Obsidian Solar Center,OR,Lake,OBSLR,Solar Photovoltaic,PV,,S,X,X,,,400,0.9,400,400,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,N
63221,CD4,63490,CD4,CA,Mono,OEC1,Geothermal,BT,,S,X,X,,,25, ,17,25,V,12,2021,3,2022,N,IPP Non-CHP,2,N,GEO,,,,,, ,,,,,,,,,,,,
63216,North Valley,63491,North Valley,NV,Washoe,OEC1,Geothermal,BT,,S,X,X,,,37, ,25,37,L,12,2020,10,2022,N,IPP Non-CHP,2,N,GEO,,,,,, ,,,,,,,,,,,,
63243,"Solar Carver 3, LLC",63506,Solar Carver 3 Hybrid,MA,Plymouth,BCRV3,Batteries,BA,,S,X,X,,,1, ,1,1,U,1,2021,9,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
63243,"Solar Carver 3, LLC",63506,Solar Carver 3 Hybrid,MA,Plymouth,SCRV3,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,U,1,2021,9,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
15399,Avangrid Renewables LLC,63507,Bakeoven Solar,OR,Wasco,BOS1,Solar Photovoltaic,PV,,S,X,X,,,60, ,60,60,U,9,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
15399,Avangrid Renewables LLC,63509,Lund Hill Solar,WA,Klickitat,LHS1,Solar Photovoltaic,PV,,S,X,X,,,150, ,150,150,U,12,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
63238,OE_ALC,63513,AL Solar C LLC,AL,Chambers,OEALC,Solar Photovoltaic,PV,,S,X,X,,,80, ,80,80,T,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
56215,RWE Renewables Americas LLC,63522,Hickory Park Solar Hybrid,GA,Mitchell,HPBAT,Batteries,BA,,S,X,X,,,40, ,40,40,V,11,2021,2,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
56215,RWE Renewables Americas LLC,63522,Hickory Park Solar Hybrid,GA,Mitchell,HPRK,Solar Photovoltaic,PV,,S,X,X,,,195.5, ,195.5,195.5,V,11,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,63529,Renz Energy Storage,CA,Santa Clara,LLAGS,Batteries,BA,,S,X,X,,,20,0.95,20,20,L,11,2021,5,2023,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,N,,
63257,"Solar Carver 1, LLC",63541,Solar Carver 1 Hybrid,MA,Plymouth,BCRV1,Batteries,BA,,S,X,X,,,2, ,2,2,U,1,2021,9,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
63257,"Solar Carver 1, LLC",63541,Solar Carver 1 Hybrid,MA,Plymouth,SCRV1,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,U,1,2021,9,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,63545,Chevron - Lost Hills Hybrid,CA,Kern,BESS1,Batteries,BA,,S,X,X,,,10, ,10,10,L,8,2021,5,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
63275,"Samoset Solar, LLC",63551,Samoset Solar,ME,Knox,PGR21,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,T,4,2021,1,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63276,"Woodfields Solar, LLC",63552,Woodfields Solar,SC,Greenwood,PGR21,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,V,3,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
11806,Massachusetts Mun Wholes Electric Co,63559,MMWEC Simple Cycle Gas Turbine,MA,Essex,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,70, ,55,63.7,T,6,2021,7,2022,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
11806,Massachusetts Mun Wholes Electric Co,63559,MMWEC Simple Cycle Gas Turbine,MA,Essex,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,65, ,57,59,T,4,2021,7,2022,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
58970,"Ecoplexus, Inc",63567,Westminister NC,NC,Rutherford,WSMTR,Solar Photovoltaic,PV,,S,X,X,,,75,0.95,75,75,T,10,2021,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
58970,"Ecoplexus, Inc",63568,Grifton PV2,NC,Pitt,GRFT2,Solar Photovoltaic,PV,,S,X,X,,,56,0.95,56,56,L,12,2021,6,2025,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
63289,Key Capture Energy,63584,NY2 Battery,NY,Orange,NY2,Batteries,BA,,S,X,X,,,200,1,200,200,P,11,2022,6,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,N,,
63328,USS Goodrich Solar,63620,USS Goodrich Solar,IL,Kankakee,USGCH,Solar Photovoltaic,PV,,S,X,X,,,2,1,2,2,V,12,2020,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60531,Standard Solar,63621,USS Sycamore Solar,IL,DeKalb,USSYC,Solar Photovoltaic,PV,,S,X,X,,,2.7, ,2.7,2.7,V,12,2020,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63331,"Organic Energy Solutions, Inc.",63622,OES Biogas Power,CA,San Bernardino,OES01,Other Waste Biomass,IC,,S,X,X,DVLCYN3G_7_B1,DVLCYN3G_7_B1,1.3,0.8,1.3,1.3,TS,4,2020,2,2022,Y,IPP CHP,3,N,OBG,LFG,,,,, ,,,,,,,,,,Y,N,N
63331,"Organic Energy Solutions, Inc.",63622,OES Biogas Power,CA,San Bernardino,OES02,Other Waste Biomass,IC,,S,X,X,,,1.3,0.8,1.3,1.3,TS,4,2020,2,2022,Y,IPP CHP,3,N,OBG,LFG,,,,, ,,,,,,,,,,Y,N,N
61012,AES Distributed Energy,63652,Sand Hill B,CA,Alameda,SNDHB,Onshore Wind Turbine,WT,,S,X,X,,,17, ,17,17,P,11,2020,12,2022,N,IPP Non-CHP,2,N,WND,,,,,,6,,,,,,,,,,,,
61012,AES Distributed Energy,63653,Sand Hill C,CA,Alameda,SNDHC,Onshore Wind Turbine,WT,,S,X,X,,,80, ,80,80,P,11,2020,12,2022,N,IPP Non-CHP,2,N,WND,,,,,,29,,,,,,,,,,,,
63185,Neighborhood Power Corp.,63665,River Valley Solar,OR,Marion,W0054,Solar Photovoltaic,PV,,W,X,X,,,2, ,2,2,TS,8,2020,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
63395,"Spencer Solar Farm, LLC",63676,Spencer Solar,MA,Worcester,SPENC,Solar Photovoltaic,PV,,S,X,X,,,2.3, ,2.3,2.3,U,12,2020,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63396,"Sturbridge Road Solar Farm, LLC",63677,Sturbridge Road Solar,MA,Worcester,STURB,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,U,12,2020,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61012,AES Distributed Energy,63685,Luna Storage,CA,Los Angeles,LUNA,Batteries,BA,,S,X,X,,,100, ,100,100,V,7,2021,4,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
15399,Avangrid Renewables LLC,63710,Golden Hill Wind,OR,Sherman,GH1,Onshore Wind Turbine,WT,,S,X,X,,,201.3, ,201.3,201.3,V,12,2021,3,2022,N,IPP Non-CHP,2,N,WND,,,,,,51,,,,,,,,,,N,,
63418,Elora Solar,63719,Elora Solar,TN,Lincoln,ELO,Solar Photovoltaic,PV,,S,X,X,,,150, ,150,150,V,11,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63416,Ho'Ohana Solar 1 LLC,63723,Ho'Ohana Solar 1,HI,Honolulu,H0001,Solar Photovoltaic,PV,,S,X,X,,,52, ,52,52,P,8,2022,8,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63416,Ho'Ohana Solar 1 LLC,63723,Ho'Ohana Solar 1,HI,Honolulu,HESS1,Batteries,BA,,S,X,X,,,52, ,52,52,P,8,2022,8,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,63727,Slate Hybrid,CA,Kings,SL3EC,Solar Photovoltaic,PV,,S,X,X,,,67.5, ,67.5,67.5,V,12,2021,1,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,63727,Slate Hybrid,CA,Kings,SLB3C,Batteries,BA,,S,X,X,,,33.8, ,33.8,33.8,V,12,2021,1,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,63727,Slate Hybrid,CA,Kings,SLBES,Batteries,BA,,S,X,X,,,50, ,50,50,V,12,2020,3,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,63727,Slate Hybrid,CA,Kings,SLBPW,Batteries,BA,,S,X,X,,,10, ,10,10,V,1,2022,2,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,63727,Slate Hybrid,CA,Kings,SLBSV,Batteries,BA,,S,X,X,,,46.5, ,46.5,46.5,TS,11,2021,1,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,63727,Slate Hybrid,CA,Kings,SLPWR,Solar Photovoltaic,PV,,S,X,X,,,26, ,26,26,V,1,2022,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,63727,Slate Hybrid,CA,Kings,SLSTN,Solar Photovoltaic,PV,,S,X,X,,,63, ,63,63,V,3,2022,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61944,Goldman Sachs Renewable Power Group,63727,Slate Hybrid,CA,Kings,SLSVC,Solar Photovoltaic,PV,,S,X,X,,,93, ,93,93,TS,11,2021,1,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63420,"Taos Mesa Energy Facility, LLC",63728,Taos Mesa Energy Facility Hybrid,NM,Taos,BESS,Batteries,BA,,S,X,X,,,12,0.95,12,12,L,9,2021,5,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,N,,,,,,N,,
63420,"Taos Mesa Energy Facility, LLC",63728,Taos Mesa Energy Facility Hybrid,NM,Taos,TMEF1,Solar Photovoltaic,PV,,S,X,X,,,15, ,15,15,L,9,2021,5,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,N,,,,N,N,N,,
63426,RE Bravepost LLC,63730,RE Bravepost LLC,TX,Tom Green,BVPST,Solar Photovoltaic,PV,,S,X,X,,,200, ,200,200,P,4,2022,12,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63427,"Neptune Energy Center, LLC",63731,Neptune Energy Center Hybrid,CO,Pueblo,NT125,Batteries,BA,,S,X,X,,,125, ,125,125,P,12,2022,12,2022,N,IPP Non-CHP,2,,MWH,,,,,, ,,,,,,,,,,,,
63427,"Neptune Energy Center, LLC",63731,Neptune Energy Center Hybrid,CO,Pueblo,NT325,Solar Photovoltaic,PV,,S,X,X,,,250, ,250,250,P,12,2022,12,2022,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
63437,"Helena Wind, LLC",63738,Helena Wind,TX,Bee,HEL,Onshore Wind Turbine,WT,,S,X,X,,,250,0.95,250,250,U,10,2020,6,2022,N,IPP Non-CHP,2,N,WND,,,,,,180,,,,,,,,,,,,
63451,"Madero Grid, LLC",63757,Madero Grid,TX,Hidalgo,MAD01,Batteries,BA,,S,X,X,MADERO_RN,MADERO_RN,100,0.95,100,100,U,7,2021,6,2022,N,IPP Non-CHP,2,N,MWH,,,,,,0,,,,,,,,N,N,N,N,N
62842,"Lightsource Renewable Energy Asset Management, LLC",63765,Black Bear Solar 1,AL,Montgomery,ALBB1,Solar Photovoltaic,PV,,W,X,X,,,100, ,100,100,U,7,2022,8,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
62842,"Lightsource Renewable Energy Asset Management, LLC",63766,Happy Solar 1,AR,White,ARHA1,Solar Photovoltaic,PV,,W,X,X,,,95, ,95,95,T,9,2022,11,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
62842,"Lightsource Renewable Energy Asset Management, LLC",63773,Elk Hill Solar 1,PA,Franklin,PAEH1,Solar Photovoltaic,PV,,W,X,X,,APS,20, ,20,20,V,9,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
63454,"Thunder Wolf Energy Center, LLC",63776,Thunder Wolf Energy Center Hybrid,CO,Pueblo,TW100,Batteries,BA,,S,X,X,,,100, ,100,100,P,12,2022,12,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
63454,"Thunder Wolf Energy Center, LLC",63776,Thunder Wolf Energy Center Hybrid,CO,Pueblo,TW300,Solar Photovoltaic,PV,,S,X,X,,,200, ,200,200,U,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63453,"JSD Pinson PV-1, LLC",63777,Pinson Solar Farm,SC,Spartanburg,1310,Solar Photovoltaic,PV,,S,X,X,,,26,0.8,20,20,U,6,2021,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63465,"Candela Renewables, LLC",63782,Rough Hat,NV,Clark,RH1,Solar Photovoltaic,PV,,W,X,X,,,400, ,400,400,P,3,2024,9,2025,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63465,"Candela Renewables, LLC",63783,Rough Hat 2,NV,Nye,RH2,Solar Photovoltaic,PV,,W,X,X,,,400, ,400,400,P,3,2024,3,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63463,"Palomino Solar, LLC",63784,Palomino Solar,OH,Highland,PLMNO,Solar Photovoltaic,PV,,S,X,X,,,200,1,200,200,P,12,2023,8,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
63464,"Crossroads Solar, LLC",63785,Crossroads Solar (PA),PA,Franklin,CROSS,Solar Photovoltaic,PV,,S,X,X,,,50,1,50,50,P,12,2023,10,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
58970,"Ecoplexus, Inc",63787,Pleasant Hill PV1,NC,Northampton,PHILL,Solar Photovoltaic,PV,,S,X,X,,,20,0.95,20,20,L,6,2021,10,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
58970,"Ecoplexus, Inc",63789,East Nash PV2,NC,Nash,ENSH2,Solar Photovoltaic,PV,,S,X,X,,,26,0.95,26,26,L,12,2021,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
61222,174 Power Global Corp.,63797,Gerdau,TX,Ellis,GER01,Solar Photovoltaic,PV,,S,X,X,,,80,0.95,80,80,P,12,2021,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61222,174 Power Global Corp.,63798,Atlas,AZ,La Paz,ATL01,Solar Photovoltaic,PV,,S,X,X,,,300, ,300,300,P,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61222,174 Power Global Corp.,63798,Atlas,AZ,La Paz,ATLB1,Batteries,BA,,S,X,X,,,300, ,300,300,P,12,2022,12,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
63488,"Shady Hills Energy Center, LLC",63802,Shady Hills Combined Cycle Facility,FL,Pasco,G001,Natural Gas Fired Combined Cycle,CS,,S,Y,N,,,573,0.85,546,573,U,12,2021,6,2025,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
63492,"West River Solar, LLC",63806,"West River Solar, LLC",NC,Guilford,PGR28,Solar Photovoltaic,PV,,S,X,X,,,40,0.95,40,40,P,12,2021,11,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63494,"Allora Solar, LLC",63808,"Allora Solar, LLC",SC,Lexington,PGR30,Solar Photovoltaic,PV,,S,X,X,,,75,0.95,75,75,U,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63496,"Lick Creek Solar, LLC",63811,"Lick Creek Solar, LLC",NC,Stokes,PGR27,Solar Photovoltaic,PV,,S,X,X,,,50,0.95,50,50,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63497,"Highest Power Solar, LLC",63812,"Highest Power Solar, LLC",NC,Franklin,PGR31,Solar Photovoltaic,PV,,S,X,X,,,48.7,0.95,48.7,48.7,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63499,"Gunsight Solar, LLC",63813,"Gunsight Solar, LLC",SC,Lexington,PGR26,Solar Photovoltaic,PV,,S,X,X,,,75,0.95,75,75,U,6,2021,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63474,Hecate Energy Gedney Hill LLC,63815,Hecate Energy Gedney Hill,NY,Albany,GEDNY,Solar Photovoltaic,PV,,S,X,X,,,20, ,20,20,P,6,2021,6,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63501,"Panther Grove Wind, LLC",63818,"Panther Grove Wind, LLC",IL,Woodford,78787,Onshore Wind Turbine,WT,,S,X,X,,,400, ,400,400,P,12,2021,12,2023,N,IPP Non-CHP,2,N,WND,,,,,,85,,,,,,,,,,,,
63502,"Partin Solar, LLC",63827,Partin Solar,NC,Surry,95,Solar Photovoltaic,PV,,S,X,X,,,50, ,50,50,V,8,2021,1,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
49893,Invenergy Services LLC,63828,Hardin Solar Energy II LLC,OH,Hardin,GEN1,Solar Photovoltaic,PV,,S,X,X,,,150, ,150,150,V,6,2022,6,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
57416,"Acciona Energy USA Global, LLC",63838,High Point Solar LLC,IL,Stephenson,HPS,Solar Photovoltaic,PV,,S,X,X,,,100, ,100,100,U,12,2021,1,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
63515,"Sparta Solar, LLC",63840,Sparta Solar,TX,Bee,1111,Solar Photovoltaic,PV,,S,X,X,,,250,0.9,250,250,U,6,2022,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
