name,facility_type,capacity,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,coordinate,plant_life,incommod,outcommod,,plant age
Bowie_State_Solar_SO285,solar,1.3,3,2018,3,2043,"(39.019083,-76.759479)",25,,,,2
Pegasus_Wind_PWEC,wind,48,12,2019,12,2039,"(43.452003,-83.50721)",20,,,,1
Pegasus_Wind_PWEC2,wind,130,9,2020,9,2040,"(43.452003,-83.50721)",20,,,,0
Kearsarge_Oppenheim_CSG_OPPEN,solar,1.4,7,2018,7,2043,"(43.060223,-74.736424)",25,,,,2
"Blackville_Solar_Farm,_LLC_1",solar,7.2,12,2020,12,2045,"(33.342619,-81.258933)",25,,,,0
"Frontenac_Holdco_LLC,_CSG_FRONT",solar,5,3,2019,3,2044,"(44.501673,-92.358711)",25,,,,1
Galloway_1_Solar_Farm_GSM01,solar,250,10,2021,10,2046,"(31.435932,-99.796613)",25,,,,-1
Tahoka_Wind_TAH,wind,300,12,2018,12,2038,"(33.150904,-101.679188)",20,,,,2
Sunlight_Beacon_BEACO,solar,2,7,2018,7,2043,"(41.494632,-73.981635)",25,,,,2
"Cumblerland_Land_Holdings,_LLC_CUMB",solar,14.7,12,2018,12,2043,"(34.94974,-86.868053)",25,,,,2
Casa_Mesa_Wind_Energy_Center_Hybrid_CMNM,wind,50.9,11,2018,11,2038,"(34.604989,-103.966089)",20,,,,2
"Armadillo_Flats_Wind_Project,_LLC_ARM",wind,247.3,12,2018,12,2038,"(36.300964,-97.567042)",20,,,,2
Georgia-Pacific_Taylorsville_Plywood_CTG1,gas,7.2,7,2018,7,2048,"(31.837173,-89.4635)",30,,,,2
Saint_Albans_Solar_GEN1,solar,4.9,10,2018,10,2043,"(44.779729,-73.105823)",25,,,,2
Techren_Solar_II_LLC_TECH2,solar,200,10,2019,10,2044,"(35.867258,-114.956428)",25,,,,1
Techren_Solar_III_LLC_TECH3,solar,25,10,2020,10,2045,"(35.844106,-114.9713)",25,,,,0
Techren_Solar_IV_LLC_TECH4,solar,25,10,2020,10,2045,"(35.892658,-114.936525)",25,,,,0
Adams_Nielson_Solar_ADAMS,solar,19.2,11,2018,11,2043,"(46.95528,-118.621244)",25,,,,2
WHA_Southbridge_Solar_Park_CSG_2,solar,1.4,6,2018,6,2043,"(39.723644,-75.545978)",25,,,,2
1634_Solar_3,solar,2,2,2021,2,2046,"(34.3368,-80.081493)",25,,,,-1
Abbot_Solar_2,solar,2,12,2018,12,2043,"(33.678358,-80.240292)",25,,,,2
Ace_Solar_18,solar,1,3,2020,3,2045,"(34.722882,-82.525795)",25,,,,0
Bani_Solar_4,solar,2,2,2021,2,2046,"(33.953775,-79.93713)",25,,,,-1
Blacktip_Solar_5,solar,2,12,2018,12,2043,"(33.900481,-79.755961)",25,,,,2
Bloom_Solar_6,solar,2,2,2019,2,2044,"(33.610454,-80.336613)",25,,,,1
Bond_Solar_7,solar,2,12,2018,12,2043,"(33.617189,-80.362997)",25,,,,2
Gary_Solar_8,solar,2,12,2018,12,2043,"(34.199094,-80.221678)",25,,,,2
Goldenrod_Solar_9,solar,2,3,2019,3,2044,"(33.962884,-79.562891)",25,,,,1
Jessamine_Solar_10,solar,1.9,4,2019,4,2044,"(34.230544,-79.390606)",25,,,,1
Pelzer_Solar_I_19,solar,1,1,2019,1,2044,"(34.657642,-82.501964)",25,,,,1
Redwing_Solar_11,solar,2,2,2019,2,2044,"(34.274414,-79.887503)",25,,,,1
River_Solar_12,solar,2,12,2018,12,2043,"(34.107849,-80.128107)",25,,,,2
Sapphire_Solar_17,solar,2,12,2018,12,2043,"(33.887786,-79.783683)",25,,,,2
South_Solar_13,solar,2,12,2018,12,2043,"(33.995392,-79.606062)",25,,,,2
Vincent_Solar_14,solar,2,2,2019,2,2044,"(34.091583,-80.108313)",25,,,,1
Watauga_Solar_15,solar,2,3,2019,3,2044,"(34.523944,-79.844619)",25,,,,1
Whitt_Solar_20,solar,2,1,2019,1,2044,"(34.721613,-82.524315)",25,,,,1
Willis_Solar_16,solar,2,12,2018,12,2043,"(33.984625,-79.564983)",25,,,,2
Delta_Solar_Power_I_DSPI,solar,8.1,6,2018,6,2043,"(42.7,-84.701)",25,,,,2
Delta_Solar_Power_II_DSPII,solar,15.9,7,2018,7,2043,"(42.707,-84.7)",25,,,,2
MCRD_Parris_Island_PV_Hybrid_CARPT,solar,1.6,10,2018,10,2043,"(32.329402,-80.694722)",25,,,,2
MCRD_Parris_Island_PV_Hybrid_CHPP,gas,3.5,6,2019,6,2049,"(32.329402,-80.694722)",30,,,,1
MCRD_Parris_Island_PV_Hybrid_GRDMT,solar,4.4,9,2018,9,2043,"(32.329402,-80.694722)",25,,,,2
"Pratt_Wind,_LLC_PW",wind,243.5,12,2018,12,2038,"(37.55,-98.8)",20,,,,2
Broadalbin-Perth_Solar_BAP1,solar,1.5,9,2018,9,2043,"(43.018029,-74.191836)",25,,,,2
"Coolidge_Solar_1,_LLC_COLS",solar,19.6,12,2018,12,2043,"(43.424817,-72.665336)",25,,,,2
Atood_II_GEN1,solar,2,12,2018,12,2043,"(35.030303,-81.808469)",25,,,,2
Gaston_II_GEN1,solar,7.5,12,2018,12,2043,"(33.778378,-81.110251)",25,,,,2
Holstein_1_Solar_Farm_HSF01,solar,200,6,2020,6,2045,"(32.104125,-100.162375)",25,,,,0
"Quakertown_Solar_Farm,_LLC_QKRTN",solar,8.8,10,2018,10,2043,"(40.522818,-74.944168)",25,,,,2
"Chisago_Holdco_LLC,_CSG_CHIS",solar,3,5,2019,5,2044,"(45.386802,-92.801239)",25,,,,1
"Torrecillas_Wind_Energy,_LLC_TWE",wind,300,2,2019,2,2039,"(27.614411,-98.7945)",20,,,,1
"Blue_Summit_II_Wind,_LLC_BSII",wind,99.4,1,2019,1,2039,"(34.225882,-99.477986)",20,,,,1
Corcoran_CSG_201,solar,1,1,2019,1,2044,"(45.095757,-93.645011)",25,,,,1
Corcoran_CSG_202,solar,1,1,2019,1,2044,"(45.095757,-93.645011)",25,,,,1
Corcoran_CSG_203,solar,1,1,2019,1,2044,"(45.095757,-93.645011)",25,,,,1
Corcoran_CSG_204,solar,1,1,2019,1,2044,"(45.095757,-93.645011)",25,,,,1
Corcoran_CSG_205,solar,1,1,2019,1,2044,"(45.095757,-93.645011)",25,,,,1
Richardson_Solar_C2BV,solar,3.6,7,2019,7,2044,"(33.27774,-81.35173)",25,,,,1
Blackville_Solar_II_C2BV,solar,20,5,2019,5,2044,"(33.344319,-81.261774)",25,,,,1
Diamond_Solar_C2BV,solar,8.2,6,2019,6,2044,"(33.786193,-81.273625)",25,,,,1
Edison_Solar_C2BV,solar,4.8,6,2019,6,2044,"(33.244191,-81.386156)",25,,,,1
Peony_Solar_PGRG1,solar,39,12,2018,12,2043,"(33.502,-81.254)",25,,,,2
Cornillie_SO334,solar,1,8,2018,8,2043,"(45.46013,-92.89609)",25,,,,2
Pinesage_GEN1,solar,5,12,2018,12,2043,"(35.220823,-79.51909)",25,,,,2
Syncarpha_Prinsburg_CSG_(Ledeboer)_SYPRN,solar,1,12,2018,12,2043,"(44.931794,-95.188419)",25,,,,2
Syncarpha_Clara_City_CSG_I_(Stamer)_SCSG1,solar,1,12,2018,12,2043,"(44.955515,-95.357069)",25,,,,2
Columbia_Solar_Power_Plant_PV1,solar,74.9,3,2020,3,2045,"(29.882644,-82.696145)",25,,,,0
Cottage_Grove_Project_CSG_COTG,solar,4.9,10,2018,10,2043,"(44.7907,-92.8727)",25,,,,2
"Solomon_Forks_Wind_Project,_LLC_WTGS",wind,275.6,7,2019,7,2039,"(39.306,-101.0744)",20,,,,1
Colonial_Trail_West_CTWS,solar,142.4,12,2019,12,2044,"(37.138889,-76.902222)",25,,,,1
Spring_Grove_I_SGIS,solar,97.9,11,2020,11,2045,"(37.173916,-76.919245)",25,,,,0
West_Loch_Solar_One_WLS1,solar,20,11,2019,11,2044,"(21.340339,-158.015084)",25,,,,1
Citrus_Ridge_Solar_FL501,solar,52,12,2018,12,2043,"(28.40078,-81.61632)",25,,,,2
Pacific_Ethanol_Madera_Solar_Array_PV,solar,4.3,8,2018,8,2043,"(36.916111,-119.97138)",25,,,,2
TAC-Distributed_Energy_Resource_Hybrid_SOLAR,solar,0.1,3,2017,3,2042,"(40.089797,-88.243573)",25,,,,3
TAC-Distributed_Energy_Resource_Hybrid_WIND,wind,0.1,3,2017,3,2037,"(40.089797,-88.243573)",20,,,,3
"Pioneer_Solar_(CO),_LLC_PI-QF",solar,80,6,2021,6,2046,"(39.761569,-104.45903)",25,,,,-1
Gavilan_Community_College_Solar_Project_GDCPV,solar,1.4,12,2018,12,2043,"(37.003832,-121.593567)",25,,,,2
UC_Merced_Solar_Hybrid_UCMPV,solar,4.5,12,2018,12,2043,"(37.365688,-120.432228)",25,,,,2
"Rankin_Solar_Center,_LLC_RANKI",solar,10,12,2019,12,2044,"(34.23453,-79.655149)",25,,,,1
USS_Big_Lake_1_Solar_CSG_USSBL,solar,1,12,2018,12,2043,"(45.317071,-93.764931)",25,,,,2
USS_Good_Solar_CSG_USSGO,solar,1,12,2018,12,2043,"(45.436226,-92.940656)",25,,,,2
USS_Kasch_Solar_CSG_USSKA,solar,1,10,2018,10,2043,"(45.623423,-94.059269)",25,,,,2
USS_Rockpoint_Solar_CSG_USSRP,solar,1,12,2018,12,2043,"(45.439639,-92.922057)",25,,,,2
San_Pablo_Raceway_SPRWY,solar,100,8,2019,8,2044,"(34.723748,-118.280345)",25,,,,1
Gibbon_Solar_PGRK1,solar,3.3,6,2019,6,2044,"(44.520923,-94.524364)",25,,,,1
Richmond_Spider_Solar_RMDSS,solar,20,12,2020,12,2045,"(38.247123,-77.786223)",25,,,,0
Pleinmont_Solar_1_PLNM1,solar,75,10,2020,10,2045,"(38.247123,-77.786223)",25,,,,0
Pleinmont_Solar_2_PLNM2,solar,240,8,2021,8,2046,"(38.247123,-77.786223)",25,,,,-1
Highlander_Solar_Energy_Station_1_HLND1,solar,165,12,2020,12,2045,"(38.247123,-77.786223)",25,,,,0
Mustang_Two_M2BAR,solar,50,11,2020,11,2045,"(36.216806,-119.896389)",25,,,,0
Mustang_Two_M2WHI,solar,100,11,2020,11,2045,"(36.216806,-119.896389)",25,,,,0
UC_Riverside_Lots_30_&_32_UCRIV,solar,4,12,2017,12,2042,"(33.97036,-117.33099)",25,,,,3
Riverhead_Solar_Farm_RIV1,solar,20,7,2019,7,2044,"(40.922992,-72.7645)",25,,,,1
Page_Solar_PGRI1,solar,1.6,12,2018,12,2043,"(35.533191,-78.639456)",25,,,,2
Stanford_Campus_Solar_STANF,solar,3.4,3,2017,3,2042,"(37.43434,-122.16077)",25,,,,3
Franklin_Solar_FRANK,solar,1,3,2018,3,2043,"(41.656,-72.159)",25,,,,2
Wilson_Solar_WILSN,solar,1,3,2018,3,2043,"(41.656,-72.16)",25,,,,2
Jefferson_Solar_JEFRS,solar,1,1,2018,1,2043,"(41.656,-72.162)",25,,,,2
Hamilton_Solar_HAMLT,solar,1,3,2018,3,2043,"(41.657,-72.161)",25,,,,2
Adams_Solar_ADAMS,solar,1,3,2018,3,2043,"(41.655,-72.161)",25,,,,2
Caldwell_Wastewater_Treatment_Plant_Hybrid_PV1,solar,0.7,12,2016,12,2041,"(40.838568,-74.312476)",25,,,,4
CSU_Long_Beach_Lots_7_&_14_CSULB,solar,4.5,12,2017,12,2042,"(33.78104,-118.11357)",25,,,,3
Enfield_Community_Solar_5515,solar,1.8,12,2017,12,2042,"(42.453307,-76.594813)",25,,,,3
Nautilus_Lindstrom_Solar_(CSG)_LI,solar,2,3,2019,3,2044,"(45.336131,-92.813972)",25,,,,1
Nautilus_Saint_Cloud_Solar_(CSG)_SC,solar,5,4,2019,4,2044,"(45.495562,-94.118924)",25,,,,1
Nautilus_Winsted_Solar_(CSG)_WS,solar,3,4,2019,4,2044,"(44.948882,-94.085661)",25,,,,1
Baer_Road_CSG_7,solar,2,1,2018,1,2043,"(41.797,-75.068)",25,,,,2
Glaciers_Edge_Wind_Project_GEW,wind,211.7,12,2019,12,2039,"(42.862,-95.772)",20,,,,1
Sartell_Holdco_CSG_SARTE,solar,5,5,2019,5,2044,"(45.36443,-94.123291)",25,,,,1
Rollingstone_Holdco_CSG_ROLLI,solar,4.8,8,2019,8,2044,"(44.114425,-91.791247)",25,,,,1
Santa_Rita_East_STRAE,wind,302.4,6,2019,6,2039,"(31.207988,-101.110787)",20,,,,1
Santa_Rosa_Junior_College_Petaluma_Solar_SRJCP,solar,1.2,7,2018,7,2043,"(38.46905,-122.72188)",25,,,,2
Becker_Solar_CSG_BCKR1,solar,1,3,2019,3,2044,"(45.175532,-93.683884)",25,,,,1
Cuyahoga_County_Landfill_CCBO1,solar,3.7,9,2018,9,2043,"(41.443122,-81.751526)",25,,,,2
USS_Solar_Rapids_CSG_USSSR,solar,1,1,2019,1,2044,"(45.590952,-94.138625)",25,,,,1
First_Baptist_Church_of_Glenarden_FBCG1,solar,1.5,4,2018,4,2043,"(38.82,-76.87)",25,,,,2
USS_Solar_Dawn_CSG_USSSD,solar,1,12,2018,12,2043,"(45.491799,-92.841712)",25,,,,2
USS_Norelius_Solar_CSG_USSNO,solar,1,1,2019,1,2044,"(45.473642,-92.88658)",25,,,,1
USS_Nillie_Corn_Solar_CSG_USSNC,solar,1,12,2018,12,2043,"(45.456657,-92.89758)",25,,,,2
USS_JJ_Solar_CSG_USSJJ,solar,1,1,2019,1,2044,"(45.636126,-94.050356)",25,,,,1
USS_Dubhe_Solar_CSG_USSDB,solar,1,12,2018,12,2043,"(45.492616,-92.904452)",25,,,,2
USS_Brockway_Solar_CSG_USSBR,solar,1,1,2019,1,2044,"(45.682305,-94.211331)",25,,,,1
Citizens_Imperial_Solar_CIS1,solar,30,8,2019,8,2044,"(33.191661,-115.433783)",25,,,,1
Syncarpha_Dodge_1_CSG_SPGD1,solar,1,5,2019,5,2044,"(44.044978,-92.880709)",25,,,,1
Alpha_Value_Solar_AVS01,solar,5,12,2019,12,2044,"(36.157401,-76.489563)",25,,,,1
Wareham_Solar_PV_LG395,solar,3.3,12,2018,12,2043,"(41.78,-70.75)",25,,,,2
Lancaster_LANC,solar,3,11,2018,11,2043,"(34.743383,-117.972222)",25,,,,2
Hazlehurst_III_HZIII,solar,40,12,2019,12,2044,"(31.832474,-82.602139)",25,,,,1
SR_Terrell_TERRL,solar,74,9,2020,9,2045,"(31.871387,-84.361952)",25,,,,0
East_Longmeadow_Solar_PV_LG400,solar,5,10,2019,10,2044,"(42.046767,-72.459123)",25,,,,1
Hampton_MN_GRE_PV1,solar,2,10,2018,10,2043,"(44.548799,-93.020502)",25,,,,2
Anoka_County_MN_CONX_PV1,solar,3.4,10,2018,10,2043,"(45.234722,-93.482957)",25,,,,2
Athens_MN_CONX_PV1,solar,6.6,12,2018,12,2043,"(45.459021,-93.265706)",25,,,,2
Greenfield_Solar_PV_LG400,solar,2,1,2019,1,2044,"(42.64,-72.58)",25,,,,1
Hinsdale_Solar_PV_LG400,solar,2,1,2019,1,2044,"(42.44,-73.11)",25,,,,1
Savoy_Solar_PV_LG400,solar,2,2,2019,2,2044,"(42.56,-73.05)",25,,,,1
Southampton_Solar_PV_LG400,solar,2,2,2019,2,2044,"(42.2,-72.71)",25,,,,1
Springfield_Solar_PV_LG395,solar,4,1,2019,1,2044,"(42.134453,-72.549688)",25,,,,1
Hampden_Solar_PV_LG390,solar,3.5,11,2019,11,2044,"(42.04565,-72.459268)",25,,,,1
"Bd_of_Educ_of_Queen_Anne's_Cnty,_Cnty_HS_PV1",solar,1.7,7,2019,7,2044,"(39.035986,-76.054316)",25,,,,1
Pima_Community_College_PV1,solar,1.1,8,2019,8,2044,"(32.166494,-110.816669)",25,,,,1
Town_of_Branford_PV1,solar,1.1,6,2018,6,2043,"(41.28114,-72.81028)",25,,,,2
Blue_Shld_Of_Cal-_El_Dorado_Hlls_Mtr_B_PV1,solar,1.5,7,2019,7,2044,"(38.650627,-121.074115)",25,,,,1
Whispering_Willow_North_1,wind,201.3,1,2020,1,2040,"(42.774955,-93.418067)",20,,,,0
Richland_1,wind,130.9,9,2020,9,2040,"(42.363152,-95.2263)",20,,,,0
Golden_Plains_1,wind,199.8,3,2020,3,2040,"(43.430639,-94.016407)",20,,,,0
Southwick_Solar_PV_REC34,solar,5,1,2019,1,2044,"(42.05,-72.75)",25,,,,1
Becker_Solar_2_CSG_BCKR2,solar,1,3,2019,3,2044,"(45.174612,-93.684085)",25,,,,1
Becker_Solar_3_CSG_BCKR3,solar,1,3,2019,3,2044,"(45.174942,-93.683653)",25,,,,1
Becker_Solar_4_CSG_BCKR4,solar,1,3,2019,3,2044,"(45.175662,-93.679726)",25,,,,1
Becker_Solar_5_CSG_BCKR5,solar,1,3,2019,3,2044,"(45.175654,-93.679354)",25,,,,1
Schultz_CSG_SCHUL,solar,1.8,11,2018,11,2043,"(44.5576,-93.376)",25,,,,2
"Panda_Solar_NC_1,_LLC_20002",solar,1,4,2019,4,2049,"(34.436698,-79.090206)",25,,,,1
Sunderland_Solar_PV_REC34,solar,1.1,9,2018,9,2043,"(42.429126,-72.539889)",25,,,,2
Hatfield_Solar_PV_LG395,solar,3.6,12,2018,12,2043,"(42.41,-72.57)",25,,,,2
Montague_Site_36-Grosolar_REC34,solar,4.1,10,2018,10,2043,"(42.5,-72.5)",25,,,,2
East_Springfield_Solar_PV_REC34,solar,1.4,10,2018,10,2043,"(42.14,-72.55)",25,,,,2
Quarter_Horse_Solar_PGRF5,solar,4.5,11,2018,11,2043,"(34.437,-77.642)",25,,,,2
Atkinson_Solar_II_PGRF3,solar,1.9,10,2018,10,2043,"(34.897,-77.792)",25,,,,2
Ludlow_Site_72_-_Conti_LG390,solar,1.9,8,2018,8,2043,"(42.164561,-72.446246)",25,,,,2
Tiller_CSG_TILLE,solar,5,12,2018,12,2043,"(45.435,-94.0403)",25,,,,2
Hammer_CSG_HAMME,solar,4.8,12,2018,12,2043,"(45.4176,-94.0094)",25,,,,2
Warrenton_I_Solar_PGRI4,solar,4.9,12,2018,12,2043,"(36.412,-78.178)",25,,,,2
Bladenboro_Solar_2_PGRF6,solar,4.5,8,2018,8,2043,"(34.536,-78.799)",25,,,,2
Sadiebrook_NC_Solar_PGRF1,solar,5,6,2018,6,2043,"(34.44,-78.658)",25,,,,2
Kossuth_1,wind,152.2,10,2020,10,2040,"(42.994681,-94.128733)",20,,,,0
Lane_Solar_PGRF2,solar,5,9,2018,9,2043,"(35.395,-78.051)",25,,,,2
Monticello_Project_CSG_MONTI,solar,5,11,2018,11,2043,"(45.2722,-93.8278)",25,,,,2
"WED_Green_Hill,_LLC_GHILL",wind,3,1,2019,1,2039,"(41.79785,-71.529736)",20,,,,1
"WED_Plainfield_II,_LLC_PLAI2",wind,3,1,2019,1,2039,"(41.794583,-71.539967)",20,,,,1
"WED_Plainfield_III,_LLC_PLAI3",wind,3,1,2019,1,2039,"(41.793519,-71.530622)",20,,,,1
"WED_Plainfield,_LLC_PLAI1",wind,3,1,2019,1,2039,"(41.796078,-71.535825)",20,,,,1
"WED_Shun_I,_LLC_SHUN1",wind,3,1,2019,1,2039,"(41.798456,-71.540656)",20,,,,1
"WED_Shun_II,_LLC_SHUN2",wind,3,1,2019,1,2039,"(41.800111,-71.536189)",20,,,,1
"WED_Shun_III,_LLC_SHUN3",wind,3,1,2019,1,2039,"(41.799078,-71.549331)",20,,,,1
Roseville_Solar_ROSE,solar,1,12,2018,12,2043,"(38.791779,-121.385301)",25,,,,2
AES_Alamitos_Energy_Center_1A,gas,231,2,2020,2,2050,"(33.767229,-118.100194)",30,,,,0
AES_Alamitos_Energy_Center_1B,gas,231,2,2020,2,2050,"(33.767229,-118.100194)",30,,,,0
AES_Alamitos_Energy_Center_1S,gas,216,2,2020,2,2050,"(33.767229,-118.100194)",30,,,,0
AES_Huntington_Beach_Energy_Project_1A,gas,231,2,2020,2,2050,"(33.645618,-117.979372)",30,,,,0
AES_Huntington_Beach_Energy_Project_1B,gas,231,2,2020,2,2050,"(33.645618,-117.979372)",30,,,,0
AES_Huntington_Beach_Energy_Project_1S,gas,237.2,2,2020,2,2050,"(33.645618,-117.979372)",30,,,,0
Beloit_Memorial_Hospital_Power_Plant_GEN-1,gas,1.5,6,2000,6,2030,"(42.5486,-89.0083)",30,,,,20
Beloit_Memorial_Hospital_Power_Plant_GEN-2,gas,1.5,6,2000,6,2030,"(42.5486,-89.0083)",30,,,,20
"WED_GW_Solar,_LLC_GWSOL",solar,3,1,2019,1,2044,"(41.937033,-71.487574)",25,,,,1
University_Park_Solar_PSUPV,solar,1.5,12,2018,12,2043,"(40.817019,-77.844117)",25,,,,2
"Panda_Solar_NC_2,_LLC_20003",solar,2,4,2019,4,2049,"(34.4384,-79.0847)",25,,,,1
"Panda_Solar_NC_3,_LLC_20011",solar,2,6,2019,6,2049,"(34.631814,-79.090672)",25,,,,1
"Panda_Solar_NC_4,_LLC_20009",solar,2,6,2019,6,2044,"(34.519408,-78.52434)",25,,,,1
"Panda_Solar_NC_5,_LLC_20007",solar,1,6,2019,6,2049,"(35.047153,-78.810478)",25,,,,1
"Panda_Solar_NC_6,_LLC_20028",solar,1,6,2019,6,2049,"(34.353586,-78.7874)",25,,,,1
"Panda_Solar_NC_7,_LLC_20038",solar,1.5,7,2019,7,2044,"(35.121181,-78.205464)",25,,,,1
"Panda_Solar_NC_8,_LLC_20052",solar,2,9,2019,9,2049,"(35.420931,-79.705958)",25,,,,1
"Panda_Solar_NC_9,_LLC_20022",solar,2,6,2019,6,2049,"(34.910856,-78.9136)",25,,,,1
"Panda_Solar_NC_10,_LLC_20031",solar,2,6,2019,6,2049,"(34.909631,-78.912997)",25,,,,1
"Panda_Solar_NC_11,_LLC_20032",solar,2,6,2019,6,2049,"(34.908589,-78.912481)",25,,,,1
Roseman_ROS,wind,1.8,2,2017,2,2037,"(41.370997,-94.753929)",20,,,,3
"Red_Toad_4451_Buffalo_Road,_LLC_G4451",solar,2,11,2018,11,2043,"(35.557397,-78.297336)",25,,,,2
Arbor_Hill_Wind_Farm_1,wind,60,2,2020,2,2040,"(41.404231,-94.261358)",20,,,,0
Arbor_Hill_Wind_Farm_WT1,wind,250,12,2018,12,2038,"(41.404231,-94.261358)",20,,,,2
North_English_1,wind,140,12,2019,12,2039,"(41.642776,-92.499064)",20,,,,1
North_English_GT1,wind,200,12,2018,12,2038,"(41.642776,-92.499064)",20,,,,2
Palmer_PAL01,solar,3.5,10,2019,10,2044,"(42.20382,-72.32536)",25,,,,1
"Arthur_Solar,_LLC_ART01",solar,5,7,2018,7,2043,"(34.16087,-78.84663)",25,,,,2
Eichtens_II_CSG_SO340,solar,1,9,2018,9,2043,"(45.396581,-92.782627)",25,,,,2
Barone_CSG_SO328,solar,1,10,2018,10,2043,"(44.944513,-94.073899)",25,,,,2
Huneke_II_CSG_SO346,solar,1.1,9,2018,9,2043,"(44.297154,-92.741545)",25,,,,2
Puller_Solar_PULL,solar,15,10,2018,10,2043,"(37.57245,-76.46734)",25,,,,2
Rambler_RMBLR,solar,200,6,2020,6,2045,"(31.517,-100.6)",25,,,,0
Amadeus_Wind_Farm_AM-TX,wind,250,12,2020,12,2040,"(32.96736,-100.56428)",20,,,,0
MSC-GreyCloud01_Community_Solar_52785,solar,1,3,2019,3,2044,"(44.802017,-92.996879)",25,,,,1
MSC-Scandia01_CSG_52741,solar,1,4,2019,4,2044,"(45.289314,-92.884717)",25,,,,1
Minisink_Solar_1_LLC_MINI1,solar,1.8,10,2018,10,2043,"(41.321224,-74.514084)",25,,,,2
Minisink_Community_Solar_2_LLC_MINI2,solar,2.8,11,2018,11,2043,"(41.319351,-74.515278)",25,,,,2
Goose_Lake_MN_DPC-GM_PV1,solar,1.5,2,2019,2,2044,"(43.667563,-93.294017)",25,,,,1
Syncarpha_Eagle_Nest_SYEN1,solar,1,11,2018,11,2043,"(36.544166,-105.2772)",25,,,,2
Chaffey_College_Rancho_Cucamonga_Campus_SOLAR,solar,4,2,2017,2,2042,"(34.148139,-117.570404)",25,,,,3
Clif_Bar_Bakery_of_Twin_Falls_PV1,solar,2,6,2019,6,2044,"(42.540968,-114.412523)",25,,,,1
IKEA_Live_Oak_Rooftop_PV_System_570,solar,1.7,4,2019,4,2044,"(29.48,-98.25)",25,,,,1
Kelly_Bridge_Road_Community_Solar_Farm_12,solar,2,1,2020,1,2045,"(41.775422,-74.776464)",25,,,,0
Hospital_Rd_Community_Solar_Farm_CSG_9,solar,1.4,12,2019,12,2044,"(41.774772,-75.036074)",25,,,,1
Pool_Brook_Rd_Community_Solar_Farm_15,solar,2,4,2019,4,2044,"(42.542175,-75.083378)",25,,,,1
Breesport_Road_Community_Solar_Farm_235,solar,2,10,2019,10,2044,"(42.088,-76.713)",25,,,,1
Sacket_Lake_Rd_#1_Community_Solar_Farm_11,solar,2,1,2020,1,2045,"(41.38251,-74.43526)",25,,,,0
Sacket_Lake_Rd_#2_Community_Solar_Farm_20,solar,1.7,3,2019,3,2044,"(41.38251,-74.43526)",25,,,,1
Turner_Rd_Community_Solar_Project_300,solar,2,2,2019,2,2044,"(42.09305,-76.67848)",25,,,,1
Galactic_Wind_GWT,wind,9.9,12,2012,12,2032,"(43.101605,-89.331855)",20,,,,8
Meridian_III_MRDII,solar,52.5,12,2019,12,2044,"(32.453955,-88.549484)",25,,,,1
Meridian_II_MRDII,solar,5,10,2019,10,2044,"(32.55332,-88.580396)",25,,,,1
Snipesville_SNIPE,solar,86,12,2020,12,2045,"(31.715814,-82.74946)",25,,,,0
County_Home_Solar_LLC_COU01,solar,4.9,9,2018,9,2043,"(34.925452,-79.722852)",25,,,,2
Church_Road_Solar_LLC_CHU01,solar,5,8,2018,8,2043,"(35.523663,-78.625352)",25,,,,2
Boring_Solar_LLC_BSPV2,solar,2.2,4,2019,4,2044,"(45.431,-122.285)",25,,,,1
Ballston_Solar_LLC_BSPV1,solar,2.2,12,2018,12,2043,"(45.077,-123.395)",25,,,,2
Labish_Solar_LLC_LSPV2,solar,2.2,12,2018,12,2043,"(45.023,-122.922)",25,,,,2
Birch_BIR,wind,1.8,2,2017,2,2037,"(40.767636,-94.474375)",20,,,,3
SR_Jonesborough_JONES,solar,4.4,12,2018,12,2043,"(36.252039,-82.520924)",25,,,,2
Berry_NMW_Cogens_21Z,gas,4.8,11,2017,11,2047,"(35.307555,-119.611551)",30,,,,3
Berry_NMW_Cogens_PF,gas,4.8,11,2017,11,2047,"(35.307555,-119.611551)",30,,,,3
"Desert_Harvest,_LLC_DH001",solar,80,12,2020,12,2045,"(33.8,-115.38)",25,,,,0
"Maverick_Solar,_LLC_MAV01",solar,125,12,2020,12,2045,"(33.7,-115.38)",25,,,,0
CNMEC_Solar_Energy_Center_CNMEC,solar,2,10,2018,10,2043,"(34.783205,-106.051092)",25,,,,2
Winegar_CSG_SO377,solar,1,10,2018,10,2043,"(44.11283,-93.507258)",25,,,,2
Bolduan_CSG_SO360,solar,1,11,2018,11,2043,"(43.906161,-93.489353)",25,,,,2
Guse_CSG_SO371,solar,1,9,2018,9,2043,"(44.092021,-93.707763)",25,,,,2
"Hadley_2_Solar,_LLC_CSG_2368",solar,1.9,12,2016,12,2041,"(42.351237,-72.556505)",25,,,,4
East_Bridgewater_Solar_EBRID,solar,2.3,11,2017,11,2042,"(42.059895,-70.981746)",25,,,,3
"Griffin_Road_Solar,_LLC_CSG_2639",solar,2,3,2018,3,2043,"(42.146633,-72.004384)",25,,,,2
"Ashby_Solar,_LLC_CSG_4472",solar,1.8,7,2018,7,2043,"(42.630163,-71.798723)",25,,,,2
Hillcrest_Solar_HILLC,solar,200,7,2021,7,2046,"(39.076972,-83.906046)",25,,,,-1
